Date,City,Fuel_Type,RSP
2021-05-05,Chennai,Diesel,86.09
2021-05-05,Kolkata,Diesel,83.98
2021-05-04,Delhi,Petrol,90.55
2021-05-04,Mumbai,Petrol,96.95
2021-05-04,Chennai,Petrol,92.55
2021-05-04,Kolkata,Petrol,90.76
2021-05-04,Delhi,Diesel,80.91
2021-05-04,Mumbai,Diesel,87.98
2021-05-04,Chennai,Diesel,85.9
2021-05-04,Kolkata,Diesel,83.78
2021-05-03,Delhi,Petrol,90.4
2021-05-03,Mumbai,Petrol,96.83
2021-05-03,Chennai,Petrol,92.43
2021-05-03,Kolkata,Petrol,90.62
2021-05-03,Delhi,Diesel,80.73
2021-05-03,Mumbai,Diesel,87.81
2021-05-03,Chennai,Diesel,85.75
2021-05-03,Kolkata,Diesel,83.61
2021-05-02,Delhi,Petrol,90.4
2021-05-02,Mumbai,Petrol,96.83
2021-05-02,Chennai,Petrol,92.43
2021-05-02,Kolkata,Petrol,90.62
2021-05-02,Delhi,Diesel,80.73
2021-05-02,Mumbai,Diesel,87.81
2021-05-02,Chennai,Diesel,85.75
2021-05-02,Kolkata,Diesel,83.61
2021-05-01,Delhi,Petrol,90.4
2021-05-01,Mumbai,Petrol,96.83
2021-05-01,Chennai,Petrol,92.43
2021-05-01,Kolkata,Petrol,90.62
2021-05-01,Delhi,Diesel,80.73
2021-05-01,Mumbai,Diesel,87.81
2021-05-01,Chennai,Diesel,85.75
2021-05-01,Kolkata,Diesel,83.61
2021-04-30,Delhi,Petrol,90.4
2021-04-30,Mumbai,Petrol,96.83
2021-04-30,Chennai,Petrol,92.43
2021-04-30,Kolkata,Petrol,90.62
2021-04-30,Delhi,Diesel,80.73
2021-04-30,Mumbai,Diesel,87.81
2021-04-30,Chennai,Diesel,85.75
2021-04-30,Kolkata,Diesel,83.61
2021-04-29,Delhi,Petrol,90.4
2021-04-29,Mumbai,Petrol,96.83
2021-04-29,Chennai,Petrol,92.43
2021-04-29,Kolkata,Petrol,90.62
2021-04-29,Delhi,Diesel,80.73
2021-04-29,Mumbai,Diesel,87.81
2021-04-29,Chennai,Diesel,85.75
2021-04-29,Kolkata,Diesel,83.61
2021-04-28,Delhi,Petrol,90.4
2021-04-28,Mumbai,Petrol,96.83
2021-04-28,Chennai,Petrol,92.43
2021-04-28,Kolkata,Petrol,90.62
2021-04-28,Delhi,Diesel,80.73
2021-04-28,Mumbai,Diesel,87.81
2021-04-28,Chennai,Diesel,85.75
2021-04-28,Kolkata,Diesel,83.61
2021-04-27,Delhi,Petrol,90.4
2021-04-27,Mumbai,Petrol,96.83
2021-04-27,Chennai,Petrol,92.43
2021-04-27,Kolkata,Petrol,90.62
2021-04-27,Delhi,Diesel,80.73
2021-04-27,Mumbai,Diesel,87.81
2021-04-27,Chennai,Diesel,85.75
2021-04-27,Kolkata,Diesel,83.61
2021-04-26,Delhi,Petrol,90.4
2021-04-26,Mumbai,Petrol,96.83
2021-04-26,Chennai,Petrol,92.43
2021-04-26,Kolkata,Petrol,90.62
2021-04-26,Delhi,Diesel,80.73
2021-04-26,Mumbai,Diesel,87.81
2021-04-26,Chennai,Diesel,85.75
2021-04-26,Kolkata,Diesel,83.61
2021-04-25,Delhi,Petrol,90.4
2021-04-25,Mumbai,Petrol,96.83
2021-04-25,Chennai,Petrol,92.43
2021-04-25,Kolkata,Petrol,90.62
2021-04-25,Delhi,Diesel,80.73
2021-04-25,Mumbai,Diesel,87.81
2021-04-25,Chennai,Diesel,85.75
2021-04-25,Kolkata,Diesel,83.61
2021-04-24,Delhi,Petrol,90.4
2021-04-24,Mumbai,Petrol,96.83
2021-04-24,Chennai,Petrol,92.43
2021-04-24,Kolkata,Petrol,90.62
2021-04-24,Delhi,Diesel,80.73
2021-04-24,Mumbai,Diesel,87.81
2021-04-24,Chennai,Diesel,85.75
2021-04-24,Kolkata,Diesel,83.61
2021-04-23,Delhi,Petrol,90.4
2021-04-23,Mumbai,Petrol,96.83
2021-04-23,Chennai,Petrol,92.43
2021-04-23,Kolkata,Petrol,90.62
2021-04-23,Delhi,Diesel,80.73
2021-04-23,Mumbai,Diesel,87.81
2021-04-23,Chennai,Diesel,85.75
2021-04-23,Kolkata,Diesel,83.61
2021-04-22,Delhi,Petrol,90.4
2021-04-22,Mumbai,Petrol,96.83
2021-04-22,Chennai,Petrol,92.43
2021-04-22,Kolkata,Petrol,90.62
2021-04-22,Delhi,Diesel,80.73
2021-04-22,Mumbai,Diesel,87.81
2021-04-22,Chennai,Diesel,85.75
2021-04-22,Kolkata,Diesel,83.61
2021-04-21,Delhi,Petrol,90.4
2021-04-21,Mumbai,Petrol,96.83
2021-04-21,Chennai,Petrol,92.43
2021-04-21,Kolkata,Petrol,90.62
2021-04-21,Delhi,Diesel,80.73
2021-04-21,Mumbai,Diesel,87.81
2021-04-21,Chennai,Diesel,85.75
2021-04-21,Kolkata,Diesel,83.61
2021-04-20,Delhi,Petrol,90.4
2021-04-20,Mumbai,Petrol,96.83
2021-04-20,Chennai,Petrol,92.43
2021-04-20,Kolkata,Petrol,90.62
2021-04-20,Delhi,Diesel,80.73
2021-04-20,Mumbai,Diesel,87.81
2021-04-20,Chennai,Diesel,85.75
2021-04-20,Kolkata,Diesel,83.61
2021-04-19,Delhi,Petrol,90.4
2021-04-19,Mumbai,Petrol,96.83
2021-04-19,Chennai,Petrol,92.43
2021-04-19,Kolkata,Petrol,90.62
2021-04-19,Delhi,Diesel,80.73
2021-04-19,Mumbai,Diesel,87.81
2021-04-19,Chennai,Diesel,85.75
2021-04-19,Kolkata,Diesel,83.61
2021-04-18,Delhi,Petrol,90.4
2021-04-18,Mumbai,Petrol,96.83
2021-04-18,Chennai,Petrol,92.43
2021-04-18,Kolkata,Petrol,90.62
2021-04-18,Delhi,Diesel,80.73
2021-04-18,Mumbai,Diesel,87.81
2021-04-18,Chennai,Diesel,85.75
2021-04-18,Kolkata,Diesel,83.61
2021-04-17,Delhi,Petrol,90.4
2021-04-17,Mumbai,Petrol,96.83
2021-04-17,Chennai,Petrol,92.43
2021-04-17,Kolkata,Petrol,90.62
2021-04-17,Delhi,Diesel,80.73
2021-04-17,Mumbai,Diesel,87.81
2021-04-17,Chennai,Diesel,85.75
2021-04-17,Kolkata,Diesel,83.61
2021-04-16,Delhi,Petrol,90.4
2021-04-16,Mumbai,Petrol,96.83
2021-04-16,Chennai,Petrol,92.43
2021-04-16,Kolkata,Petrol,90.62
2021-04-16,Delhi,Diesel,80.73
2021-04-16,Mumbai,Diesel,87.81
2021-04-16,Chennai,Diesel,85.75
2021-04-16,Kolkata,Diesel,83.61
2021-04-15,Delhi,Petrol,90.4
2021-04-15,Mumbai,Petrol,96.83
2021-04-15,Chennai,Petrol,92.43
2021-04-15,Kolkata,Petrol,90.62
2021-04-15,Delhi,Diesel,80.73
2021-04-15,Mumbai,Diesel,87.81
2021-04-15,Chennai,Diesel,85.75
2021-04-15,Kolkata,Diesel,83.61
2021-04-14,Delhi,Petrol,90.56
2021-04-14,Mumbai,Petrol,96.98
2021-04-14,Chennai,Petrol,92.58
2021-04-14,Kolkata,Petrol,90.77
2021-04-14,Delhi,Diesel,80.87
2021-04-14,Mumbai,Diesel,87.96
2021-04-14,Chennai,Diesel,85.88
2021-04-14,Kolkata,Diesel,83.75
2021-04-13,Delhi,Petrol,90.56
2021-04-13,Mumbai,Petrol,96.98
2021-04-13,Chennai,Petrol,92.58
2021-04-13,Kolkata,Petrol,90.77
2021-04-13,Delhi,Diesel,80.87
2021-04-13,Mumbai,Diesel,87.96
2021-04-13,Chennai,Diesel,85.88
2021-04-13,Kolkata,Diesel,83.75
2021-04-12,Delhi,Petrol,90.56
2021-04-12,Mumbai,Petrol,96.98
2021-04-12,Chennai,Petrol,92.58
2021-04-12,Kolkata,Petrol,90.77
2021-04-12,Delhi,Diesel,80.87
2021-04-12,Mumbai,Diesel,87.96
2021-04-12,Chennai,Diesel,85.88
2021-04-12,Kolkata,Diesel,83.75
2021-04-11,Delhi,Petrol,90.56
2021-04-11,Mumbai,Petrol,96.98
2021-04-11,Chennai,Petrol,92.58
2021-04-11,Kolkata,Petrol,90.77
2021-04-11,Delhi,Diesel,80.87
2021-04-11,Mumbai,Diesel,87.96
2021-04-11,Chennai,Diesel,85.88
2021-04-11,Kolkata,Diesel,83.75
2021-04-10,Delhi,Petrol,90.56
2021-04-10,Mumbai,Petrol,96.98
2021-04-10,Chennai,Petrol,92.58
2021-04-10,Kolkata,Petrol,90.77
2021-04-10,Delhi,Diesel,80.87
2021-04-10,Mumbai,Diesel,87.96
2021-04-10,Chennai,Diesel,85.88
2021-04-10,Kolkata,Diesel,83.75
2021-04-09,Delhi,Petrol,90.56
2021-04-09,Mumbai,Petrol,96.98
2021-04-09,Chennai,Petrol,92.58
2021-04-09,Kolkata,Petrol,90.77
2021-04-09,Delhi,Diesel,80.87
2021-04-09,Mumbai,Diesel,87.96
2021-04-09,Chennai,Diesel,85.88
2021-04-09,Kolkata,Diesel,83.75
2021-04-08,Delhi,Petrol,90.56
2021-04-08,Mumbai,Petrol,96.98
2021-04-08,Chennai,Petrol,92.58
2021-04-08,Kolkata,Petrol,90.77
2021-04-08,Delhi,Diesel,80.87
2021-04-08,Mumbai,Diesel,87.96
2021-04-08,Chennai,Diesel,85.88
2021-04-08,Kolkata,Diesel,83.75
2021-04-07,Delhi,Petrol,90.56
2021-04-07,Mumbai,Petrol,96.98
2021-04-07,Chennai,Petrol,92.58
2021-04-07,Kolkata,Petrol,90.77
2021-04-07,Delhi,Diesel,80.87
2021-04-07,Mumbai,Diesel,87.96
2021-04-07,Chennai,Diesel,85.88
2021-04-07,Kolkata,Diesel,83.75
2021-04-06,Delhi,Petrol,90.56
2021-04-06,Mumbai,Petrol,96.98
2021-04-06,Chennai,Petrol,92.58
2021-04-06,Kolkata,Petrol,90.77
2021-04-06,Delhi,Diesel,80.87
2021-04-06,Mumbai,Diesel,87.96
2021-04-06,Chennai,Diesel,85.88
2021-04-06,Kolkata,Diesel,83.75
2021-04-05,Delhi,Petrol,90.56
2021-04-05,Mumbai,Petrol,96.98
2021-04-05,Chennai,Petrol,92.58
2021-04-05,Kolkata,Petrol,90.77
2021-04-05,Delhi,Diesel,80.87
2021-04-05,Mumbai,Diesel,87.96
2021-04-05,Chennai,Diesel,85.88
2021-04-05,Kolkata,Diesel,83.75
2021-04-04,Delhi,Petrol,90.56
2021-04-04,Mumbai,Petrol,96.98
2021-04-04,Chennai,Petrol,92.58
2021-04-04,Kolkata,Petrol,90.77
2021-04-04,Delhi,Diesel,80.87
2021-04-04,Mumbai,Diesel,87.96
2021-04-04,Chennai,Diesel,85.88
2021-04-04,Kolkata,Diesel,83.75
2021-04-03,Delhi,Petrol,90.56
2021-04-03,Mumbai,Petrol,96.98
2021-04-03,Chennai,Petrol,92.58
2021-04-03,Kolkata,Petrol,90.77
2021-04-03,Delhi,Diesel,80.87
2021-04-03,Mumbai,Diesel,87.96
2021-04-03,Chennai,Diesel,85.88
2021-04-03,Kolkata,Diesel,83.75
2021-04-02,Delhi,Petrol,90.56
2021-04-02,Mumbai,Petrol,96.98
2021-04-02,Chennai,Petrol,92.58
2021-04-02,Kolkata,Petrol,90.77
2021-04-02,Delhi,Diesel,80.87
2021-04-02,Mumbai,Diesel,87.96
2021-04-02,Chennai,Diesel,85.88
2021-04-02,Kolkata,Diesel,83.75
2021-04-01,Delhi,Petrol,90.56
2021-04-01,Mumbai,Petrol,96.98
2021-04-01,Chennai,Petrol,92.58
2021-04-01,Kolkata,Petrol,90.77
2021-04-01,Delhi,Diesel,80.87
2021-04-01,Mumbai,Diesel,87.96
2021-04-01,Chennai,Diesel,85.88
2021-04-01,Kolkata,Diesel,83.75
2021-03-31,Delhi,Petrol,90.56
2021-03-31,Mumbai,Petrol,96.98
2021-03-31,Chennai,Petrol,92.58
2021-03-31,Kolkata,Petrol,90.77
2021-03-31,Delhi,Diesel,80.87
2021-03-31,Mumbai,Diesel,87.96
2021-03-31,Chennai,Diesel,85.88
2021-03-31,Kolkata,Diesel,83.75
2021-03-30,Delhi,Petrol,90.56
2021-03-30,Mumbai,Petrol,96.98
2021-03-30,Chennai,Petrol,92.58
2021-03-30,Kolkata,Petrol,90.77
2021-03-30,Delhi,Diesel,80.87
2021-03-30,Mumbai,Diesel,87.96
2021-03-30,Chennai,Diesel,85.88
2021-03-30,Kolkata,Diesel,83.75
2021-03-29,Delhi,Petrol,90.78
2021-03-29,Mumbai,Petrol,97.19
2021-03-29,Chennai,Petrol,92.77
2021-03-29,Kolkata,Petrol,90.98
2021-03-29,Delhi,Diesel,81.1
2021-03-29,Mumbai,Diesel,88.2
2021-03-29,Chennai,Diesel,86.1
2021-03-29,Kolkata,Diesel,83.98
2021-03-28,Delhi,Petrol,90.78
2021-03-28,Mumbai,Petrol,97.19
2021-03-28,Chennai,Petrol,92.77
2021-03-28,Kolkata,Petrol,90.98
2021-03-28,Delhi,Diesel,81.1
2021-03-28,Mumbai,Diesel,88.2
2021-03-28,Chennai,Diesel,86.1
2021-03-28,Kolkata,Diesel,83.98
2021-03-27,Delhi,Petrol,90.78
2021-03-27,Mumbai,Petrol,97.19
2021-03-27,Chennai,Petrol,92.77
2021-03-27,Kolkata,Petrol,90.98
2021-03-27,Delhi,Diesel,81.1
2021-03-27,Mumbai,Diesel,88.2
2021-03-27,Chennai,Diesel,86.1
2021-03-27,Kolkata,Diesel,83.98
2021-03-26,Delhi,Petrol,90.78
2021-03-26,Mumbai,Petrol,97.19
2021-03-26,Chennai,Petrol,92.77
2021-03-26,Kolkata,Petrol,90.98
2021-03-26,Delhi,Diesel,81.1
2021-03-26,Mumbai,Diesel,88.2
2021-03-26,Chennai,Diesel,86.1
2021-03-26,Kolkata,Diesel,83.98
2021-03-25,Delhi,Petrol,90.78
2021-03-25,Mumbai,Petrol,97.19
2021-03-25,Chennai,Petrol,92.77
2021-03-25,Kolkata,Petrol,90.98
2021-03-25,Delhi,Diesel,81.1
2021-03-25,Mumbai,Diesel,88.2
2021-03-25,Chennai,Diesel,86.1
2021-03-25,Kolkata,Diesel,83.98
2021-03-24,Delhi,Petrol,90.99
2021-03-24,Mumbai,Petrol,97.4
2021-03-24,Chennai,Petrol,92.95
2021-03-24,Kolkata,Petrol,91.18
2021-03-24,Delhi,Diesel,81.3
2021-03-24,Mumbai,Diesel,88.42
2021-03-24,Chennai,Diesel,86.29
2021-03-24,Kolkata,Diesel,84.18
2021-03-23,Delhi,Petrol,91.17
2021-03-23,Mumbai,Petrol,97.57
2021-03-23,Chennai,Petrol,93.11
2021-03-23,Kolkata,Petrol,91.35
2021-03-23,Delhi,Diesel,81.47
2021-03-23,Mumbai,Diesel,88.6
2021-03-23,Chennai,Diesel,86.45
2021-03-23,Kolkata,Diesel,84.35
2021-03-22,Delhi,Petrol,91.17
2021-03-22,Mumbai,Petrol,97.57
2021-03-22,Chennai,Petrol,93.11
2021-03-22,Kolkata,Petrol,91.35
2021-03-22,Delhi,Diesel,81.47
2021-03-22,Mumbai,Diesel,88.6
2021-03-22,Chennai,Diesel,86.45
2021-03-22,Kolkata,Diesel,84.35
2021-03-21,Delhi,Petrol,91.17
2021-03-21,Mumbai,Petrol,97.57
2021-03-21,Chennai,Petrol,93.11
2021-03-21,Kolkata,Petrol,91.35
2021-03-21,Delhi,Diesel,81.47
2021-03-21,Mumbai,Diesel,88.6
2021-03-21,Chennai,Diesel,86.45
2021-03-21,Kolkata,Diesel,84.35
2021-03-20,Delhi,Petrol,91.17
2021-03-20,Mumbai,Petrol,97.57
2021-03-20,Chennai,Petrol,93.11
2021-03-20,Kolkata,Petrol,91.35
2021-03-20,Delhi,Diesel,81.47
2021-03-20,Mumbai,Diesel,88.6
2021-03-20,Chennai,Diesel,86.45
2021-03-20,Kolkata,Diesel,84.35
2021-03-19,Delhi,Petrol,91.17
2021-03-19,Mumbai,Petrol,97.57
2021-03-19,Chennai,Petrol,93.11
2021-03-19,Kolkata,Petrol,91.35
2021-03-19,Delhi,Diesel,81.47
2021-03-19,Mumbai,Diesel,88.6
2021-03-19,Chennai,Diesel,86.45
2021-03-19,Kolkata,Diesel,84.35
2021-03-18,Delhi,Petrol,91.17
2021-03-18,Mumbai,Petrol,97.57
2021-03-18,Chennai,Petrol,93.11
2021-03-18,Kolkata,Petrol,91.35
2021-03-18,Delhi,Diesel,81.47
2021-03-18,Mumbai,Diesel,88.6
2021-03-18,Chennai,Diesel,86.45
2021-03-18,Kolkata,Diesel,84.35
2021-03-17,Delhi,Petrol,91.17
2021-03-17,Mumbai,Petrol,97.57
2021-03-17,Chennai,Petrol,93.11
2021-03-17,Kolkata,Petrol,91.35
2021-03-17,Delhi,Diesel,81.47
2021-03-17,Mumbai,Diesel,88.6
2021-03-17,Chennai,Diesel,86.45
2021-03-17,Kolkata,Diesel,84.35
2021-03-16,Delhi,Petrol,91.17
2021-03-16,Mumbai,Petrol,97.57
2021-03-16,Chennai,Petrol,93.11
2021-03-16,Kolkata,Petrol,91.35
2021-03-16,Delhi,Diesel,81.47
2021-03-16,Mumbai,Diesel,88.6
2021-03-16,Chennai,Diesel,86.45
2021-03-16,Kolkata,Diesel,84.35
2021-03-15,Delhi,Petrol,91.17
2021-03-15,Mumbai,Petrol,97.57
2021-03-15,Chennai,Petrol,93.11
2021-03-15,Kolkata,Petrol,91.35
2021-03-15,Delhi,Diesel,81.47
2021-03-15,Mumbai,Diesel,88.6
2021-03-15,Chennai,Diesel,86.45
2021-03-15,Kolkata,Diesel,84.35
2021-03-14,Delhi,Petrol,91.17
2021-03-14,Mumbai,Petrol,97.57
2021-03-14,Chennai,Petrol,93.11
2021-03-14,Kolkata,Petrol,91.35
2021-03-14,Delhi,Diesel,81.47
2021-03-14,Mumbai,Diesel,88.6
2021-03-14,Chennai,Diesel,86.45
2021-03-14,Kolkata,Diesel,84.35
2021-03-13,Delhi,Petrol,91.17
2021-03-13,Mumbai,Petrol,97.57
2021-03-13,Chennai,Petrol,93.11
2021-03-13,Kolkata,Petrol,91.35
2021-03-13,Delhi,Diesel,81.47
2021-03-13,Mumbai,Diesel,88.6
2021-03-13,Chennai,Diesel,86.45
2021-03-13,Kolkata,Diesel,84.35
2021-03-12,Delhi,Petrol,91.17
2021-03-12,Mumbai,Petrol,97.57
2021-03-12,Chennai,Petrol,93.11
2021-03-12,Kolkata,Petrol,91.35
2021-03-12,Delhi,Diesel,81.47
2021-03-12,Mumbai,Diesel,88.6
2021-03-12,Chennai,Diesel,86.45
2021-03-12,Kolkata,Diesel,84.35
2021-03-11,Delhi,Petrol,91.17
2021-03-11,Mumbai,Petrol,97.57
2021-03-11,Chennai,Petrol,93.11
2021-03-11,Kolkata,Petrol,91.35
2021-03-11,Delhi,Diesel,81.47
2021-03-11,Mumbai,Diesel,88.6
2021-03-11,Chennai,Diesel,86.45
2021-03-11,Kolkata,Diesel,84.35
2021-03-10,Delhi,Petrol,91.17
2021-03-10,Mumbai,Petrol,97.57
2021-03-10,Chennai,Petrol,93.11
2021-03-10,Kolkata,Petrol,91.35
2021-03-10,Delhi,Diesel,81.47
2021-03-10,Mumbai,Diesel,88.6
2021-03-10,Chennai,Diesel,86.45
2021-03-10,Kolkata,Diesel,84.35
2021-03-09,Delhi,Petrol,91.17
2021-03-09,Mumbai,Petrol,97.57
2021-03-09,Chennai,Petrol,93.11
2021-03-09,Kolkata,Petrol,91.35
2021-03-09,Delhi,Diesel,81.47
2021-03-09,Mumbai,Diesel,88.6
2021-03-09,Chennai,Diesel,86.45
2021-03-09,Kolkata,Diesel,84.35
2021-03-08,Delhi,Petrol,91.17
2021-03-08,Mumbai,Petrol,97.57
2021-03-08,Chennai,Petrol,93.11
2021-03-08,Kolkata,Petrol,91.35
2021-03-08,Delhi,Diesel,81.47
2021-03-08,Mumbai,Diesel,88.6
2021-03-08,Chennai,Diesel,86.45
2021-03-08,Kolkata,Diesel,84.35
2021-03-07,Delhi,Petrol,91.17
2021-03-07,Mumbai,Petrol,97.57
2021-03-07,Chennai,Petrol,93.11
2021-03-07,Kolkata,Petrol,91.35
2021-03-07,Delhi,Diesel,81.47
2021-03-07,Mumbai,Diesel,88.6
2021-03-07,Chennai,Diesel,86.45
2021-03-07,Kolkata,Diesel,84.35
2021-03-06,Delhi,Petrol,91.17
2021-03-06,Mumbai,Petrol,97.57
2021-03-06,Chennai,Petrol,93.11
2021-03-06,Kolkata,Petrol,91.35
2021-03-06,Delhi,Diesel,81.47
2021-03-06,Mumbai,Diesel,88.6
2021-03-06,Chennai,Diesel,86.45
2021-03-06,Kolkata,Diesel,84.35
2021-03-05,Delhi,Petrol,91.17
2021-03-05,Mumbai,Petrol,97.57
2021-03-05,Chennai,Petrol,93.11
2021-03-05,Kolkata,Petrol,91.35
2021-03-05,Delhi,Diesel,81.47
2021-03-05,Mumbai,Diesel,88.6
2021-03-05,Chennai,Diesel,86.45
2021-03-05,Kolkata,Diesel,84.35
2021-03-04,Delhi,Petrol,91.17
2021-03-04,Mumbai,Petrol,97.57
2021-03-04,Chennai,Petrol,93.11
2021-03-04,Kolkata,Petrol,91.35
2021-03-04,Delhi,Diesel,81.47
2021-03-04,Mumbai,Diesel,88.6
2021-03-04,Chennai,Diesel,86.45
2021-03-04,Kolkata,Diesel,84.35
2021-03-03,Delhi,Petrol,91.17
2021-03-03,Mumbai,Petrol,97.57
2021-03-03,Chennai,Petrol,93.11
2021-03-03,Kolkata,Petrol,91.35
2021-03-03,Delhi,Diesel,81.47
2021-03-03,Mumbai,Diesel,88.6
2021-03-03,Chennai,Diesel,86.45
2021-03-03,Kolkata,Diesel,84.35
2021-03-02,Delhi,Petrol,91.17
2021-03-02,Mumbai,Petrol,97.57
2021-03-02,Chennai,Petrol,93.11
2021-03-02,Kolkata,Petrol,91.35
2021-03-02,Delhi,Diesel,81.47
2021-03-02,Mumbai,Diesel,88.6
2021-03-02,Chennai,Diesel,86.45
2021-03-02,Kolkata,Diesel,84.35
2021-03-01,Delhi,Petrol,91.17
2021-03-01,Mumbai,Petrol,97.57
2021-03-01,Chennai,Petrol,93.11
2021-03-01,Kolkata,Petrol,91.35
2021-03-01,Delhi,Diesel,81.47
2021-03-01,Mumbai,Diesel,88.6
2021-03-01,Chennai,Diesel,86.45
2021-03-01,Kolkata,Diesel,84.35
2021-02-28,Delhi,Petrol,91.17
2021-02-28,Mumbai,Petrol,97.57
2021-02-28,Chennai,Petrol,93.11
2021-02-28,Kolkata,Petrol,91.35
2021-02-28,Delhi,Diesel,81.47
2021-02-28,Mumbai,Diesel,88.6
2021-02-28,Chennai,Diesel,86.45
2021-02-28,Kolkata,Diesel,84.35
2021-02-27,Delhi,Petrol,91.17
2021-02-27,Mumbai,Petrol,97.57
2021-02-27,Chennai,Petrol,93.11
2021-02-27,Kolkata,Petrol,91.35
2021-02-27,Delhi,Diesel,81.47
2021-02-27,Mumbai,Diesel,88.6
2021-02-27,Chennai,Diesel,86.45
2021-02-27,Kolkata,Diesel,84.35
2021-02-26,Delhi,Petrol,90.93
2021-02-26,Mumbai,Petrol,97.34
2021-02-26,Chennai,Petrol,92.9
2021-02-26,Kolkata,Petrol,91.12
2021-02-26,Delhi,Diesel,81.32
2021-02-26,Mumbai,Diesel,88.44
2021-02-26,Chennai,Diesel,86.31
2021-02-26,Kolkata,Diesel,84.2
2021-02-25,Delhi,Petrol,90.93
2021-02-25,Mumbai,Petrol,97.34
2021-02-25,Chennai,Petrol,92.9
2021-02-25,Kolkata,Petrol,91.12
2021-02-25,Delhi,Diesel,81.32
2021-02-25,Mumbai,Diesel,88.44
2021-02-25,Chennai,Diesel,86.31
2021-02-25,Kolkata,Diesel,84.2
2021-02-24,Delhi,Petrol,90.93
2021-02-24,Mumbai,Petrol,97.34
2021-02-24,Chennai,Petrol,92.9
2021-02-24,Kolkata,Petrol,91.12
2021-02-24,Delhi,Diesel,81.32
2021-02-24,Mumbai,Diesel,88.44
2021-02-24,Chennai,Diesel,86.31
2021-02-24,Kolkata,Diesel,84.2
2021-02-23,Delhi,Petrol,90.93
2021-02-23,Mumbai,Petrol,97.34
2021-02-23,Chennai,Petrol,92.9
2021-02-23,Kolkata,Petrol,91.12
2021-02-23,Delhi,Diesel,81.32
2021-02-23,Mumbai,Diesel,88.44
2021-02-23,Chennai,Diesel,86.31
2021-02-23,Kolkata,Diesel,84.2
2021-02-22,Delhi,Petrol,90.58
2021-02-22,Mumbai,Petrol,97.0
2021-02-22,Chennai,Petrol,92.59
2021-02-22,Kolkata,Petrol,91.78
2021-02-22,Delhi,Diesel,80.97
2021-02-22,Mumbai,Diesel,88.06
2021-02-22,Chennai,Diesel,85.98
2021-02-22,Kolkata,Diesel,84.56
2021-02-21,Delhi,Petrol,90.58
2021-02-21,Mumbai,Petrol,97.0
2021-02-21,Chennai,Petrol,92.59
2021-02-21,Kolkata,Petrol,91.78
2021-02-21,Delhi,Diesel,80.97
2021-02-21,Mumbai,Diesel,88.06
2021-02-21,Chennai,Diesel,85.98
2021-02-21,Kolkata,Diesel,84.56
2021-02-20,Delhi,Petrol,90.58
2021-02-20,Mumbai,Petrol,97.0
2021-02-20,Chennai,Petrol,92.59
2021-02-20,Kolkata,Petrol,91.78
2021-02-20,Delhi,Diesel,80.97
2021-02-20,Mumbai,Diesel,88.06
2021-02-20,Chennai,Diesel,85.98
2021-02-20,Kolkata,Diesel,84.56
2021-02-19,Delhi,Petrol,90.19
2021-02-19,Mumbai,Petrol,96.62
2021-02-19,Chennai,Petrol,92.25
2021-02-19,Kolkata,Petrol,91.41
2021-02-19,Delhi,Diesel,80.6
2021-02-19,Mumbai,Diesel,87.67
2021-02-19,Chennai,Diesel,85.63
2021-02-19,Kolkata,Diesel,84.19
2021-02-18,Delhi,Petrol,89.88
2021-02-18,Mumbai,Petrol,96.32
2021-02-18,Chennai,Petrol,91.98
2021-02-18,Kolkata,Petrol,91.11
2021-02-18,Delhi,Diesel,80.27
2021-02-18,Mumbai,Diesel,87.32
2021-02-18,Chennai,Diesel,85.31
2021-02-18,Kolkata,Diesel,83.86
2021-02-17,Delhi,Petrol,89.54
2021-02-17,Mumbai,Petrol,96.0
2021-02-17,Chennai,Petrol,91.68
2021-02-17,Kolkata,Petrol,90.78
2021-02-17,Delhi,Diesel,79.95
2021-02-17,Mumbai,Diesel,86.98
2021-02-17,Chennai,Diesel,85.01
2021-02-17,Kolkata,Diesel,83.54
2021-02-16,Delhi,Petrol,89.29
2021-02-16,Mumbai,Petrol,95.75
2021-02-16,Chennai,Petrol,91.45
2021-02-16,Kolkata,Petrol,90.54
2021-02-16,Delhi,Diesel,79.7
2021-02-16,Mumbai,Diesel,86.72
2021-02-16,Chennai,Diesel,84.77
2021-02-16,Kolkata,Diesel,83.29
2021-02-15,Delhi,Petrol,88.99
2021-02-15,Mumbai,Petrol,95.46
2021-02-15,Chennai,Petrol,91.19
2021-02-15,Kolkata,Petrol,90.25
2021-02-15,Delhi,Diesel,79.35
2021-02-15,Mumbai,Diesel,86.34
2021-02-15,Chennai,Diesel,84.44
2021-02-15,Kolkata,Diesel,82.94
2021-02-14,Delhi,Petrol,88.73
2021-02-14,Mumbai,Petrol,95.21
2021-02-14,Chennai,Petrol,90.96
2021-02-14,Kolkata,Petrol,90.01
2021-02-14,Delhi,Diesel,79.06
2021-02-14,Mumbai,Diesel,86.04
2021-02-14,Chennai,Diesel,84.16
2021-02-14,Kolkata,Diesel,82.65
2021-02-13,Delhi,Petrol,88.44
2021-02-13,Mumbai,Petrol,94.93
2021-02-13,Chennai,Petrol,90.7
2021-02-13,Kolkata,Petrol,89.73
2021-02-13,Delhi,Diesel,78.74
2021-02-13,Mumbai,Diesel,85.7
2021-02-13,Chennai,Diesel,83.86
2021-02-13,Kolkata,Diesel,82.33
